,id,lon,lad,Number
1466,52161,103.8454065,1.340938301,2
1467,52169,103.8446598,1.340131833,3
1468,52171,103.8477798,1.340949885,2
1469,52179,103.8480349,1.340690181,4
1470,52181,103.8465607,1.33306634,1
1471,52189,103.8467831,1.333185,4
1472,52191,103.8460839,1.336361386,1
1473,52199,103.8466386,1.335473017,2
1474,52201,103.8465076,1.339180307,2
1475,52209,103.8467845,1.339258732,3
1476,52211,103.8408335,1.338193475,2
1477,52219,103.8408871,1.33801686,1
1478,52221,103.8482286,1.338011621,1
1479,52229,103.8488029,1.337750234,1
1480,52231,103.8487842,1.33430499,1
1481,52239,103.8489481,1.334121944,3
1482,52241,103.838995,1.338046111,1
1483,52251,103.8514209,1.332969806,3
1484,52259,103.8516569,1.332787465,4
1485,52261,103.8512814,1.334031673,1
1486,52269,103.8514745,1.334042399,3
1487,52271,103.8497472,1.336831139,4
1488,52279,103.8499296,1.337024206,9
1489,52281,103.8536242,1.334446111,2
1490,52289,103.8538649,1.335019343,1
1491,52291,103.8522471,1.33697006,2
1492,52299,103.8523193,1.337159677,1
1493,52301,103.854626,1.334110361,1
1494,52309,103.8546763,1.333903007,1
1495,52311,103.8572184,1.33435801,2
1496,52319,103.8571261,1.334121389,1
1497,52321,103.8527071,1.331258988,8
1498,52329,103.8526869,1.331468175,7
1499,52331,103.8558103,1.332463066,3
1500,52339,103.8558608,1.332871667,2
1501,52341,103.8556225,1.336257778,2
1502,52351,103.8532801,1.338368007,2
1503,52359,103.8526889,1.338628333,1
1504,52361,103.8529812,1.339744089,11
1505,52369,103.8527333,1.340018333,4
1506,52371,103.8565159,1.339929649,1
1507,52381,103.8583063,1.33988664,1
1508,52389,103.8580821,1.339726129,1
1509,52391,103.8598835,1.337651389,1
1510,52399,103.8597339,1.336964494,1
1511,52401,103.8508287,1.328301861,3
1512,52409,103.8510525,1.328019712,1
1513,52411,103.853806,1.328301,3
1514,52419,103.8539175,1.328033056,1
1515,52429,103.8571294,1.336309751,1
1516,52439,103.8554117,1.338251111,1
1517,52441,103.84976,1.340831657,2
1518,52449,103.8500031,1.340449459,4
1519,52451,103.8573193,1.325319922,7
1520,52479,103.8457862,1.327496177,1
1521,52481,103.8585928,1.335248333,1
1522,52489,103.8587119,1.335362778,1
1523,52499,103.8553721,1.326037598,8
1524,52501,103.8501176,1.330902209,14
1525,52509,103.8501763,1.331157123,11
1526,52529,103.857379,1.341326,1
1527,52539,103.8538625,1.339918056,1
1528,52559,103.8394107,1.337356841,1
1530,53011,103.8382634,1.345553511,1
1531,53019,103.8387178,1.346003496,10
1532,53021,103.8365246,1.349679968,1
1533,53029,103.8372922,1.349392408,8
1534,53039,103.8359107,1.351446817,8
1535,53041,103.834364,1.353078316,2
1536,53049,103.8342217,1.353626646,8
1537,53051,103.8316003,1.354995,2
1538,53059,103.8312139,1.355476132,8
1539,53061,103.8288351,1.357158301,2
1540,53069,103.8289435,1.357771593,8
1541,53079,103.8286433,1.360826667,4
1542,53089,103.8282369,1.364131642,4
1543,53099,103.8284287,1.366606382,4
1544,53119,103.8391767,1.345358333,2
1545,53121,103.8394742,1.350166942,1
1546,53129,103.8397803,1.349680577,3
1547,53139,103.8404367,1.35256346,4
1548,53149,103.8416123,1.355481111,4
1549,53159,103.8417353,1.359686641,4
1550,53169,103.8424879,1.362134687,6
1551,53179,103.8358231,1.353039634,2
1552,53189,103.8368111,1.354963333,2
1553,53199,103.8389924,1.357548308,2
1554,53209,103.8385267,1.360998287,2
1555,53211,103.8471267,1.347071695,7
1556,53221,103.8484544,1.348168406,11
1557,53231,103.8479799,1.350899978,5
1558,53239,103.8476588,1.351003056,7
1559,53241,103.8499566,1.356156392,5
1560,53249,103.849119,1.355383052,7
1561,53251,103.8519635,1.3468127,3
1562,53261,103.8517906,1.352859758,2
1563,53269,103.851119,1.353357924,2
1564,53271,103.853915,1.349346111,1
1565,53279,103.8539341,1.3496721,3
1566,53281,103.8543208,1.346656389,1
1567,53289,103.8545975,1.347152,3
1568,53291,103.837114,1.35231395,1
1569,53299,103.8379455,1.351740117,1
1570,53301,103.8459236,1.348611389,1
1571,53309,103.8452725,1.348491378,1
1572,53311,103.8416239,1.346845,1
1573,53319,103.8412483,1.347225,1
1574,53321,103.8402947,1.36135,6
1575,53329,103.8404955,1.361539701,2
1576,53331,103.8370128,1.362854722,4
1577,53339,103.8367836,1.363129982,2
1578,53341,103.8339417,1.363556389,4
1579,53349,103.8337932,1.363739827,2
1580,53351,103.8321175,1.360809722,4
1581,53359,103.8319617,1.361256667,2
1582,53361,103.8303208,1.359298333,4
1583,53369,103.8301456,1.359473443,2
1584,53371,103.8437957,1.359943333,5
1585,53379,103.8438602,1.360186702,5
1586,53381,103.8449621,1.358304328,5
1587,53389,103.8451693,1.358044737,5
1588,53391,103.8469632,1.354442917,5
1589,53399,103.8470163,1.354640028,5
1590,53401,103.8505793,1.34540477,1
1591,53409,103.8512681,1.345346097,1
1592,53419,103.8498088,1.346399965,1
1593,53421,103.8553811,1.345658889,1
1595,54019,103.8441833,1.366186667,9
1596,54031,103.8453411,1.37008641,4
1597,54039,103.8456365,1.370917861,7
1598,54041,103.8449871,1.373483351,4
1599,54049,103.8453257,1.373504722,7
1600,54051,103.8446606,1.3762241,4
1601,54059,103.844983,1.376284989,7
1602,54061,103.8340408,1.367288017,1
1603,54069,103.8340556,1.366919972,3
1604,54071,103.8449067,1.364336649,3
1605,54079,103.8458592,1.363898056,2
1606,54081,103.8478669,1.363589722,3
1607,54089,103.8484912,1.362970011,2
1608,54091,103.850928,1.36167975,3
1609,54099,103.8510481,1.361187778,2
1610,54101,103.8546576,1.357320978,7
1611,54109,103.8543389,1.357081692,3
1612,54161,103.8348293,1.371076646,1
1613,54169,103.8347669,1.370898333,2
1614,54181,103.836535,1.370533052,7
1615,54189,103.8367907,1.370469663,7
1616,54191,103.837564,1.374471933,5
1617,54199,103.8376728,1.3743,6
1618,54201,103.8392761,1.376084986,5
1619,54209,103.8395232,1.376381197,6
1620,54211,103.8363483,1.368612222,2
1621,54219,103.836794,1.368807771,4
1622,54221,103.8395934,1.36995608,6
1623,54229,103.8399327,1.369605779,8
1624,54231,103.8419391,1.369660125,6
1625,54239,103.8433202,1.369186094,8
1626,54241,103.8461801,1.369135186,10
1627,54247,103.8471931,1.368738365,4
1628,54248,103.8466101,1.368754906,13
1629,54251,103.846172,1.376890028,1
1630,54261,103.850814,1.369454548,9
1631,54269,103.85111,1.369296321,9
1632,54271,103.8535666,1.369963268,8
1633,54279,103.8540476,1.36968919,8
1634,54281,103.8560128,1.369490257,8
1635,54289,103.8561505,1.369103032,8
1636,54291,103.8588615,1.369188614,7
1637,54299,103.8583266,1.368901527,5
1638,54301,103.8628468,1.370195005,7
1639,54309,103.863066,1.369888353,5
1640,54311,103.8525751,1.361436108,4
1641,54319,103.8530548,1.362059691,7
1642,54321,103.8523779,1.363984674,4
1643,54329,103.8524798,1.364497725,7
1644,54331,103.8505685,1.367194737,4
1645,54339,103.8505797,1.367844701,7
1646,54341,103.8478247,1.374621421,3
1647,54349,103.8481053,1.374773333,3
1648,54351,103.8500347,1.376477779,5
1649,54359,103.8499921,1.376153348,4
1650,54369,103.8558828,1.358746389,1
1651,54371,103.8556828,1.362383063,4
1652,54379,103.855948,1.362889989,1
1653,54381,103.8560862,1.365741674,4
1654,54389,103.8566054,1.366389736,1
1655,54391,103.8482886,1.371619722,3
1656,54399,103.8486611,1.371373023,3
1657,54401,103.8516353,1.372946681,1
1658,54409,103.8521389,1.372708333,1
1659,54411,103.8542292,1.372353056,1
1660,54419,103.8548909,1.372061678,1
1661,54429,103.8581855,1.370346605,1
1662,54439,103.8571539,1.373284742,1
1663,54441,103.8507692,1.374181695,1
1664,54449,103.8508896,1.374608105,1
1665,54451,103.8405965,1.377235018,5
1666,54459,103.841201,1.376933361,4
1667,54461,103.8433994,1.377479971,5
1668,54469,103.8434968,1.37720167,4
1669,54471,103.853263,1.376136,5
1670,54479,103.8532004,1.375793351,3
1671,54481,103.855824,1.3759954,6
1672,54489,103.8557967,1.375661389,4
1673,54491,103.8601032,1.377171653,4
1674,54499,103.8605536,1.377008067,4
1675,54501,103.8626631,1.377871389,4
1676,54509,103.8625705,1.377588358,5
1677,54511,103.8634476,1.371676382,2
1678,54519,103.8637356,1.371218056,1
1679,54521,103.8628875,1.373426407,2
1680,54529,103.8630362,1.373359729,1
1681,54531,103.8513269,1.358399743,5
1682,54539,103.8510481,1.358571111,7
1683,54571,103.8549193,1.37425473,2
1684,54579,103.8548308,1.374878174,2
1685,54581,103.8566583,1.371058333,2
1686,54589,103.8567189,1.371734416,3
1687,54591,103.8617739,1.375306667,1
1688,54599,103.8618014,1.374894722,2
1689,54601,103.8551458,1.359421389,3
1690,54609,103.8552925,1.359357778,1
1691,54611,103.8405742,1.364894705,2
1692,54619,103.8405029,1.364671684,2
1693,54621,103.8377307,1.365953312,2
1694,54629,103.8380167,1.36558807,2
1695,54631,103.8669752,1.377021667,2
1696,54641,103.864655,1.375724,2
1697,54651,103.8655186,1.378542757,4
1698,54659,103.8668627,1.37834008,6
1699,55009,103.847577,1.385898311,6
1700,55011,103.8357043,1.382261657,1
1701,55019,103.8361694,1.382283056,3
1702,55021,103.8387271,1.385701178,1
1703,55029,103.8391711,1.385651937,2
1704,55039,103.8438314,1.389157323,2
1705,55041,103.846028,1.391224067,3
1706,55049,103.8465928,1.391105477,3
1707,55051,103.8489624,1.392399801,3
1708,55059,103.8490952,1.392082265,3
1709,55071,103.8526183,1.392462741,3
1710,55079,103.853368,1.391952167,3
1711,55081,103.8559733,1.391771334,3
1712,55089,103.856304,1.391294037,3
1713,55101,103.8596792,1.390940142,4
1714,55109,103.8599335,1.390494473,3
1715,55111,103.8377737,1.376955563,4
1716,55119,103.8378471,1.377285307,4
1717,55121,103.8351978,1.379431389,5
1718,55129,103.8354994,1.37955302,5
1719,55131,103.8396597,1.37986282,3
1720,55139,103.8400749,1.378940116,5
1721,55141,103.8390206,1.381513056,3
1722,55149,103.8392681,1.381476389,5
1723,55151,103.8403312,1.383394401,3
1724,55159,103.84065,1.383362,5
1725,55169,103.8410023,1.381236392,2
1726,55171,103.8422978,1.385643889,1
1727,55179,103.8425943,1.385731799,4
1728,55181,103.8438923,1.381432514,1
1729,55189,103.8438384,1.382619958,5
1730,55199,103.8426632,1.379524768,2
1731,55201,103.8443777,1.37859114,6
1732,55209,103.8446844,1.378631667,7
1733,55211,103.8455676,1.386037595,1
1734,55219,103.8459306,1.385607252,2
1735,55221,103.8462112,1.387790028,2
1736,55229,103.8459157,1.38851043,5
1737,55231,103.8483169,1.385760939,3
1738,55239,103.8480411,1.386997778,5
1739,55249,103.840852,1.389664059,2
1740,55259,103.8387287,1.391413462,2
1741,55269,103.8369165,1.39252555,2
1742,55281,103.8288132,1.398136957,1
1743,55301,103.8444567,1.384251667,7
1744,55309,103.8444475,1.384083333,5
1745,55311,103.8468397,1.384303578,5
1746,55319,103.8467826,1.384086699,2
1747,55329,103.8472253,1.379019701,3
1749,56019,103.8286291,1.369495535,1
1750,56029,103.8287,1.373595,1
1751,56039,103.8284839,1.376730556,1
1752,56041,103.8275778,1.379161667,3
1753,56049,103.8276883,1.379456389,3
1754,56051,103.825764,1.38249473,3
1755,56059,103.8260455,1.382688058,3
1756,56061,103.8228745,1.385147519,3
1757,56069,103.8232088,1.385304995,3
1758,56071,103.8196482,1.387177444,3
1759,56079,103.8195979,1.38756641,3
1760,56081,103.8182131,1.391697967,3
1761,56089,103.8186111,1.392050912,3
1762,56091,103.8184117,1.396345266,3
1763,56099,103.8188299,1.396068178,3
1764,56191,103.8294408,1.378798333,3
1765,56199,103.8300364,1.378923333,4
1766,56201,103.8322476,1.380593816,3
1767,56209,103.8324031,1.380318633,4
1768,56241,103.8332083,1.371991667,1
1769,56249,103.8330111,1.372958319,1
1770,56251,103.8344186,1.376374722,1
1771,56259,103.8348403,1.376844444,1
1772,56261,103.8317274,1.36786219,1
1773,56269,103.832334,1.367418354,3
1774,56289,103.8323266,1.370231678,1
1775,57011,103.8171721,1.400157254,3
1776,57019,103.8173447,1.400562609,3
1777,57021,103.8183424,1.404140741,1
1778,57029,103.8186226,1.403962906,2
1779,57031,103.8201226,1.40705412,1
1780,57039,103.8199872,1.4061175,2
1781,57041,103.8219231,1.410692683,1
1782,57049,103.8223353,1.410820278,2
1783,57051,103.8233905,1.415206,1
1784,57059,103.8235655,1.414727778,2
1785,57061,103.8245465,1.419905,1
1786,57069,103.8246055,1.418965927,2
1787,57071,103.8255225,1.424958,1
1788,57079,103.8256679,1.424438602,2
1789,57089,103.8268567,1.427405009,2
1790,57119,103.8268877,1.431302571,3
1791,57129,103.8264145,1.434186569,3
1792,57141,103.8169623,1.402482551,1
1793,57149,103.8168955,1.402368163,2
1794,58009,103.8194139,1.447481793,1
1795,58211,103.819794,1.449262026,1
1796,58251,103.8189521,1.448031488,1
1797,58261,103.8272631,1.447102138,1
1798,58339,103.8243057,1.449361385,1
1799,58549,103.830142,1.442578,1
1800,58991,103.8350086,1.424583611,4
1802,59011,103.8273791,1.402050599,1
1803,59019,103.8276304,1.402176703,2
1804,59021,103.8290833,1.409228338,1
1805,59029,103.8292477,1.408858434,2
1806,59031,103.8308396,1.412777472,3
1807,59039,103.831563,1.413428716,2
1808,59041,103.8325916,1.416254201,3
1809,59049,103.8333998,1.417009982,2
1810,59051,103.8342898,1.4196433,5
1811,59059,103.8349794,1.420546029,3
1812,59061,103.8349582,1.425563992,1
1813,59069,103.8353696,1.426572948,4
1814,59072,103.8354648,1.429398874,6
1815,59073,103.8354694,1.428681465,2
1816,59079,103.835162,1.429266069,1
1817,59081,103.8316467,1.423714749,2
1818,59089,103.8315575,1.423978611,3
1819,59091,103.8351081,1.431652454,4
1820,59099,103.8352254,1.432728355,2
1821,59101,103.8330275,1.434202107,1
1822,59109,103.8332295,1.434398493,2
1823,59111,103.8288845,1.430163951,1
1824,59119,103.8279487,1.43037444,2
1825,59121,103.8299967,1.434538511,1
1826,59129,103.8302676,1.434900043,2
1827,59131,103.8296918,1.43192546,1
1828,59139,103.8295566,1.431407493,2
1829,59149,103.83218,1.430618611,2
1830,59159,103.8346707,1.430554662,2
1831,59161,103.8379316,1.43014844,7
1832,59169,103.8376854,1.4304326,11
1833,59171,103.8401967,1.432265097,5
1834,59179,103.8398833,1.432214395,9
1835,59181,103.8421883,1.434166111,2
1836,59189,103.8420417,1.434253615,2
1837,59191,103.8421208,1.436490833,1
1838,59199,103.8422494,1.436095537,2
1839,59201,103.8403522,1.438715884,1
1840,59209,103.8402117,1.438566111,2
1841,59211,103.8381736,1.440370278,2
1842,59219,103.8375763,1.440455262,1
1843,59221,103.8350279,1.439022993,2
1844,59229,103.834164,1.439015896,1
1845,59231,103.8368075,1.4353797,2
1846,59239,103.8368437,1.43560782,2
1847,59241,103.8392293,1.434272216,2
1848,59249,103.8394374,1.434360863,2
1849,59251,103.8336834,1.436691326,3
1850,59261,103.8315914,1.437558035,3
1851,59271,103.8285516,1.436283171,3
1852,59281,103.840704,1.422806305,2
1853,59289,103.8413889,1.421666307,1
1854,59291,103.8407249,1.4189297,2
1855,59299,103.8410193,1.419100658,1
1856,59301,103.8305483,1.428574385,1
1857,59309,103.8306307,1.428261955,4
1858,59311,103.8321861,1.426048437,2
1859,59319,103.8320108,1.426171667,3
1860,59321,103.8318023,1.420046739,3
1861,59329,103.831796,1.419680292,3
1862,59331,103.8327672,1.422973728,2
1863,59339,103.8337841,1.422735673,4
1864,59341,103.8386446,1.423671632,1
1865,59349,103.8388243,1.42345056,3
1866,59351,103.8402289,1.428778889,2
1867,59359,103.8407182,1.428441027,2
1868,59369,103.8368384,1.42214127,1
1869,59379,103.8382398,1.419468522,1
1870,59381,103.8419602,1.431811316,3
1871,59389,103.8420825,1.432020719,7
1872,59391,103.8452311,1.430211074,3
1873,59399,103.8455206,1.430267508,7
1874,59401,103.8461513,1.427054567,3
1875,59409,103.8464062,1.426638831,7
1876,59411,103.8457271,1.425214256,3
1877,59419,103.8459803,1.42525968,7
1878,59421,103.8351341,1.417628369,3
1879,59429,103.835047,1.417434,6
1880,59431,103.8376762,1.417814265,3
1881,59439,103.8383782,1.417824516,6
1882,59441,103.8394833,1.415883889,1
1883,59449,103.8395392,1.415529722,2
1884,59451,103.8436074,1.425696137,1
1885,59459,103.842595,1.426373711,2
1886,59461,103.8469594,1.423356251,2
1887,59469,103.8474796,1.423579277,1
1888,59471,103.8490197,1.42111543,1
1889,59479,103.8486515,1.420348124,2
1890,59481,103.8364769,1.415424248,1
1891,59499,103.8345975,1.413250173,1
1892,59501,103.8381068,1.412892533,1
1893,59509,103.837945,1.412521209,2
1894,59511,103.8289521,1.42716905,2
1895,59521,103.8317108,1.440036613,1
1896,59541,103.8301807,1.423630187,1
1897,59549,103.8305261,1.423139123,2
1898,59551,103.8282247,1.425390082,1
1899,59559,103.8282131,1.425117764,2
1900,59561,103.8329338,1.418701415,3
1901,59569,103.832939,1.418493324,4
1902,59571,103.8437333,1.420725591,2
1903,59579,103.843953,1.420294,6
1904,59581,103.84619,1.419031233,1
1905,59589,103.8447728,1.419656877,1
1906,59591,103.8494795,1.426536887,1
1907,59601,103.8493774,1.429658013,1
1908,59621,103.8441056,1.43416283,1
1909,59631,103.8439739,1.423337781,2
1910,59639,103.8441239,1.423181667,6
1911,59641,103.8457231,1.43152,1
1912,59649,103.8457899,1.4314195,1
1913,59651,103.8416942,1.427116988,1
1914,59701,103.8402021,1.425481929,1
1915,59709,103.8406441,1.425992173,2
1916,59711,103.8427135,1.418198,2
1917,59719,103.842005,1.417565449,6
1918,59729,103.833503,1.411138119,2
1919,59731,103.8414952,1.41412923,1
1920,59739,103.8421469,1.414160119,2
1921,59741,103.8446406,1.415548823,1
1922,59749,103.844333,1.414990357,2
1923,59751,103.845908,1.417255357,1
1924,59759,103.846311,1.417550357,2
1925,59761,103.8432674,1.418496081,6
1926,59779,103.8525185,1.424083056,2
1927,59789,103.8513639,1.423013889,2
1928,60011,103.86329,1.314026,2
1929,60019,103.8633205,1.3136877,2
1930,60021,103.8666987,1.318285961,3
1931,60029,103.8660014,1.317170457,2
1932,60031,103.8700783,1.320409707,3
1933,60039,103.8698304,1.319964738,2
1934,60051,103.8657147,1.314146401,4
1935,60061,103.8740213,1.322765211,1
1936,60069,103.8725674,1.323359352,1
1937,60071,103.8702822,1.327199248,1
1938,60079,103.8695097,1.326856017,1
1939,60081,103.866291,1.329312261,5
1940,60089,103.8661597,1.32865055,6
1941,60099,103.8613823,1.3152049,12
1942,60101,103.8600404,1.317834213,3
1943,60119,103.8640971,1.318804315,9
1944,60121,103.8617978,1.320088156,5
1945,60139,103.8662898,1.322048616,9
1946,60141,103.8638568,1.322587538,5
1947,60159,103.867642,1.324094766,11
1948,60161,103.8655673,1.324772897,7
1949,60179,103.8683529,1.3261789,11
1950,60181,103.8673854,1.327145618,2
1951,60191,103.8619572,1.317183056,2
1952,60199,103.8612789,1.317953056,2
1953,60201,103.8683861,1.329338889,3
1954,60209,103.868961,1.329861339,8
1955,60211,103.8704967,1.328550718,5
1956,60219,103.8704528,1.3282082,7
1957,60221,103.8708143,1.322123806,3
1958,60229,103.8702401,1.322581087,3
1959,60241,103.8615916,1.323554614,1
1960,60249,103.8619424,1.323468,1
1961,60251,103.8615552,1.32450919,1
1962,60261,103.8689179,1.331324716,3
1963,60269,103.8692289,1.330990301,8
1964,61009,103.8666325,1.335211667,2
1965,61019,103.8697617,1.333201667,6
1966,61029,103.8705159,1.335968329,4
1967,61031,103.8704497,1.338364722,1
1968,61039,103.8708488,1.338453328,10
1969,61041,103.8704919,1.34143,1
1970,61049,103.8709686,1.341962778,10
1971,61061,103.8682283,1.332681667,2
1972,61069,103.8683809,1.332759756,2
1973,61079,103.8652543,1.335986409,2
1974,61089,103.865308,1.333071659,2
1975,61099,103.8671,1.332368056,2
1976,61101,103.8637033,1.335601389,2
1977,62011,103.883451,1.342135,2
1978,62019,103.8840528,1.342157099,10
1979,62021,103.8825075,1.343688974,2
1980,62029,103.8827347,1.344113281,10
1981,62031,103.8817101,1.34521001,2
1982,62039,103.8810728,1.3464916,10
1983,62041,103.8801849,1.348382923,2
1984,62049,103.8802275,1.34904,10
1985,62051,103.877755,1.351704296,6
1986,62059,103.8785958,1.351701389,14
1987,62061,103.8817816,1.341735369,2
1988,62069,103.8816131,1.34209859,2
1989,62071,103.880048,1.342577399,3
1990,62079,103.8797665,1.342966355,2
1991,62081,103.8777387,1.34384212,2
1992,62089,103.8782509,1.343839833,2
1993,62091,103.8751908,1.343667303,2
1994,62099,103.8756212,1.344127495,1
1995,62101,103.8730805,1.343248871,1
1996,62109,103.8738073,1.343741117,1
1997,62111,103.8707717,1.345098522,2
1998,62119,103.8710922,1.344832659,8
1999,62121,103.8715681,1.346827785,2
2000,62129,103.8720549,1.346989589,8
2001,62131,103.8727743,1.348979006,7
2002,62139,103.8734117,1.349046124,7
2003,62141,103.8751519,1.351491124,14
2004,62149,103.8759533,1.351691733,9
2005,62151,103.8775441,1.345689587,1
2006,62159,103.877652,1.345924416,1
2007,62161,103.8760197,1.347503333,1
2008,62169,103.8764689,1.347631667,1
2009,62171,103.8746237,1.348261396,1
2010,62179,103.8748319,1.348645002,1
2011,62189,103.8747095,1.350563918,2
2012,62219,103.8803203,1.351926371,2
2013,62221,103.8825534,1.350901402,6
2014,62229,103.8821223,1.351089994,4
2015,62231,103.8902931,1.347717281,5
2016,62239,103.889989,1.347630667,1
2017,62241,103.8912025,1.3450898,5
2018,62249,103.8910256,1.344215637,1
2019,62251,103.9001278,1.377159,1
2020,62261,103.9028237,1.374538056,1
2021,62271,103.899636,1.375913048,1
2022,63011,103.8782358,1.354321158,4
2023,63019,103.8780014,1.353479643,6
2024,63021,103.8816161,1.357058083,4
2025,63029,103.8821803,1.357274722,6
2026,63031,103.8853519,1.360504444,8
2027,63039,103.8853842,1.36026,10
2028,63041,103.8875481,1.362591667,6
2029,63049,103.8875228,1.362191667,9
2030,63051,103.8891428,1.364151668,6
2031,63059,103.8898415,1.364376673,9
2032,63061,103.8912913,1.366238342,3
2033,63069,103.8919472,1.366379999,5
2034,63071,103.8933246,1.359780726,5
2035,63079,103.8929602,1.359789173,1
2036,63081,103.8926095,1.356830784,5
2037,63089,103.892135,1.356532285,1
2038,63091,103.8914705,1.353854981,5
2039,63099,103.8909741,1.353579485,1
2040,63101,103.8903098,1.351107289,5
2041,63109,103.8898442,1.350814444,1
2042,63131,103.8903311,1.361208844,2
2043,63139,103.8914117,1.361201667,3
2044,63141,103.8749132,1.354046122,5
2045,63149,103.8745256,1.354899722,4
2046,63179,103.8739353,1.359993051,11
2047,63181,103.8734622,1.360831389,6
2048,63189,103.8736346,1.361339979,11
2049,63191,103.8740397,1.364262778,6
2050,63199,103.8738381,1.363279722,10
2051,63201,103.8749203,1.366177895,6
2052,63209,103.8752212,1.366058048,12
2053,63211,103.8757308,1.368146382,6
2054,63219,103.876271,1.36856637,12
2055,63221,103.8854065,1.3579357,5
2056,63229,103.8851192,1.357571667,4
2057,63231,103.8876307,1.359012232,4
2058,63239,103.887879,1.35891912,4
2059,63241,103.8921356,1.364097852,2
2060,63249,103.8926128,1.363958056,5
2061,63261,103.8891383,1.358964722,5
2062,63269,103.8890576,1.358754813,4
2063,63271,103.8899763,1.356395013,5
2064,63279,103.889835,1.356238056,4
2065,63281,103.8898808,1.354129722,5
2066,63289,103.8896608,1.354011667,4
2067,63291,103.887858,1.352250023,6
2068,63299,103.8883352,1.352631657,4
2069,63301,103.885312,1.351494732,6
2070,63309,103.8858106,1.352059444,4
2071,63311,103.8778065,1.369904639,2
2072,63319,103.8781473,1.369217378,5
2073,63321,103.8813222,1.369136023,3
2074,63329,103.8820085,1.368628701,2
2075,63331,103.884927,1.368368665,3
2076,63339,103.8845126,1.368118548,2
2077,63341,103.8888299,1.367514029,7
2078,63349,103.8892336,1.366872071,5
2079,63351,103.8878639,1.369226389,4
2080,63359,103.8877923,1.369368049,3
2081,63361,103.8738399,1.357446488,6
2082,63369,103.8741039,1.356631667,11
2083,63371,103.8851441,1.371156663,1
2084,63379,103.88521,1.370796667,5
2085,63381,103.8823957,1.370951633,1
2086,63389,103.8824452,1.370638355,5
2087,63391,103.8801873,1.370877451,1
2088,63399,103.880285,1.370223333,5
2090,64011,103.8927594,1.367563333,3
2091,64019,103.8939384,1.368308353,7
2092,64021,103.8966385,1.377889502,1
2093,64029,103.8968828,1.377816174,6
2094,64031,103.8936608,1.376999957,2
2095,64039,103.8939376,1.376687532,7
2096,64041,103.89536,1.370165,8
2097,64049,103.8960325,1.37037139,4
2098,64051,103.8977736,1.372396669,8
2099,64059,103.8983747,1.372491357,4
2100,64061,103.901119,1.375578863,1
2101,64069,103.9013472,1.37526505,1
2102,64071,103.8972481,1.375140564,4
2103,64079,103.8977478,1.375008333,1
2104,64081,103.88008,1.3758806,2
2105,64089,103.8802,1.376101,1
2106,64091,103.8814928,1.377487778,2
2107,64099,103.8815677,1.377877,1
2108,64101,103.8765394,1.372121197,5
2109,64109,103.876909,1.372023302,7
2110,64111,103.8768429,1.375941883,2
2111,64119,103.8771366,1.376791649,8
2112,64121,103.8765011,1.379741397,3
2113,64129,103.876868,1.379959707,4
2114,64131,103.9035055,1.363024984,3
2115,64141,103.908205,1.364673099,1
2116,64151,103.9098481,1.368123094,1
2117,64161,103.9114289,1.371908056,1
2118,64171,103.91235,1.374005,1
2119,64181,103.9133331,1.3765276,1
2120,64191,103.9159324,1.379466391,1
2121,64201,103.8942078,1.361728333,4
2122,64209,103.894525,1.361469742,6
2123,64211,103.8976509,1.362196377,3
2124,64219,103.8983672,1.361946423,2
2125,64221,103.9008628,1.36263972,3
2126,64229,103.9022624,1.362423152,2
2127,64231,103.8968501,1.364793324,1
2128,64239,103.8968235,1.364398054,4
2129,64249,103.8958922,1.368093555,2
2130,64301,103.899046,1.367223342,1
2131,64309,103.8992644,1.367081344,2
2132,64311,103.900232,1.370143349,1
2133,64319,103.9003762,1.369845584,2
2134,64321,103.9004624,1.372290759,1
2135,64329,103.9006764,1.372405202,2
2136,64331,103.8880596,1.371435555,5
2137,64339,103.8870299,1.371368343,4
2138,64341,103.8863375,1.372913042,1
2139,64349,103.8867398,1.372918347,7
2140,64351,103.8880821,1.374811105,1
2141,64359,103.8891876,1.375286778,7
2142,64361,103.8905489,1.376345092,1
2143,64369,103.8914935,1.376344484,7
2144,64371,103.8928943,1.37447444,2
2145,64379,103.8926631,1.374685008,3
2146,64381,103.8917038,1.372882451,7
2147,64389,103.8915682,1.373138093,5
2148,64391,103.8897657,1.371454149,4
2149,64399,103.8892572,1.371218184,3
2150,64401,103.9032366,1.378393093,1
2151,64409,103.9035273,1.378201655,1
2152,64411,103.8850341,1.373532732,6
2153,64419,103.8852185,1.373391648,5
2154,64421,103.8951183,1.375050428,2
2155,64429,103.8952196,1.374816899,5
2156,64431,103.8893028,1.378094475,2
2157,64439,103.8895216,1.377979732,1
2158,64441,103.888185,1.379806407,2
2159,64449,103.8886067,1.379733333,1
2160,64461,103.8864031,1.37938473,5
2161,64469,103.8857647,1.379568333,3
2162,64471,103.8839678,1.374548056,7
2163,64479,103.88354,1.374401341,5
2164,64481,103.8807864,1.375144743,6
2165,64489,103.8806769,1.37488765,4
2166,64491,103.8790517,1.375130278,6
2167,64499,103.8782886,1.374882857,3
2168,64509,103.8788297,1.374239946,1
2169,64519,103.8811096,1.373808372,1
2170,64521,103.8895673,1.369839921,5
2171,64529,103.8893352,1.369928696,4
2172,64541,103.89261,1.371226667,1
2173,64549,103.8917097,1.371399983,6
2174,64551,103.8903344,1.369888187,4
2175,64559,103.8908114,1.370603889,5
